Periode,Antal,Recidivhændelser,Tidligere_domme,Varighed_til_tilbagefald,Køn,Alder
2011–2013,1,10 eller flere tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Kvinder,20–24 år
2011–2013,0,10 eller flere tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Kvinder,25–29 år
2011–2013,1,10 eller flere tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Kvinder,30–34 år
2011–2013,0,10 eller flere tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Kvinder,35–39 år
2011–2013,0,10 eller flere tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Kvinder,40–49 år
2011–2013,0,10 eller flere tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Kvinder,50–59 år
2011–2013,0,10 eller flere tilbagefald,1 Tidligere dom,Efter 6 måneder og indenfor 1 år,Kvinder,60+ år
2011–2013,12,10 eller flere tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,20–24 år
2011–2013,4,10 eller flere tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,25–29 år
2011–2013,6,10 eller flere tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,30–34 år
2011–2013,8,10 eller flere tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,35–39 år
2011–2013,2,10 eller flere tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,40–49 år
2011–2013,1,10 eller flere tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,50–59 år
2011–2013,0,10 eller flere tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,60+ år
2011–2013,1,10 eller flere tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,20–24 år
2011–2013,0,10 eller flere tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,25–29 år
2011–2013,0,10 eller flere tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,30–34 år
2011–2013,0,10 eller flere tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,35–39 år
2011–2013,0,10 eller flere tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,40–49 år
2011–2013,0,10 eller flere tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,50–59 år
2011–2013,0,10 eller flere tilbagefald,2 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,60+ år
2011–2013,9,10 eller flere tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,20–24 år
2011–2013,5,10 eller flere tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,25–29 år
2011–2013,1,10 eller flere tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,30–34 år
2011–2013,3,10 eller flere tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,35–39 år
2011–2013,0,10 eller flere tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,40–49 år
2011–2013,1,10 eller flere tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,50–59 år
2011–2013,0,10 eller flere tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,60+ år
2011–2013,0,10 eller flere tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,20–24 år
2011–2013,1,10 eller flere tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,25–29 år
2011–2013,2,10 eller flere tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,30–34 år
2011–2013,1,10 eller flere tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,35–39 år
2011–2013,0,10 eller flere tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,40–49 år
2011–2013,0,10 eller flere tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,50–59 år
2011–2013,0,10 eller flere tilbagefald,3 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,60+ år
2011–2013,12,10 eller flere tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,20–24 år
2011–2013,6,10 eller flere tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,25–29 år
2011–2013,2,10 eller flere tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,30–34 år
2011–2013,4,10 eller flere tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,35–39 år
2011–2013,4,10 eller flere tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,40–49 år
2011–2013,1,10 eller flere tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,50–59 år
2011–2013,0,10 eller flere tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,60+ år
2011–2013,0,10 eller flere tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,20–24 år
2011–2013,0,10 eller flere tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,25–29 år
2011–2013,1,10 eller flere tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,30–34 år
2011–2013,0,10 eller flere tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,35–39 år
2011–2013,1,10 eller flere tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,40–49 år
2011–2013,0,10 eller flere tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,50–59 år
2011–2013,0,10 eller flere tilbagefald,4 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,60+ år
2011–2013,41,10 eller flere tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,20–24 år
2011–2013,24,10 eller flere tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,25–29 år
2011–2013,13,10 eller flere tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,30–34 år
2011–2013,12,10 eller flere tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,35–39 år
2011–2013,10,10 eller flere tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,40–49 år
2011–2013,1,10 eller flere tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,50–59 år
2011–2013,1,10 eller flere tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,60+ år
2011–2013,0,10 eller flere tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,20–24 år
2011–2013,0,10 eller flere tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,25–29 år
2011–2013,1,10 eller flere tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,30–34 år
2011–2013,0,10 eller flere tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,35–39 år
2011–2013,1,10 eller flere tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,40–49 år
2011–2013,1,10 eller flere tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,50–59 år
2011–2013,0,10 eller flere tilbagefald,5-9 Tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,60+ år
2011–2013,14,10 eller flere tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,20–24 år
2011–2013,10,10 eller flere tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,25–29 år
2011–2013,7,10 eller flere tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,30–34 år
2011–2013,8,10 eller flere tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,35–39 år
2011–2013,4,10 eller flere tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,40–49 år
2011–2013,0,10 eller flere tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,50–59 år
2011–2013,0,10 eller flere tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Mænd,60+ år
2011–2013,0,10 eller flere tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,20–24 år
2011–2013,1,10 eller flere tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,25–29 år
2011–2013,0,10 eller flere tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,30–34 år
2011–2013,0,10 eller flere tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,35–39 år
2011–2013,0,10 eller flere tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,40–49 år
2011–2013,0,10 eller flere tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,50–59 år
2011–2013,0,10 eller flere tilbagefald,10 eller flere tidligere domme,Efter 6 måneder og indenfor 1 år,Kvinder,60+ år
2011–2013,0,Ingen tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2011–2013,0,Ingen tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2011–2013,0,Ingen tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2011–2013,0,Ingen tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,35–39 år
2011–2013,0,Ingen tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,40–49 år
2011–2013,0,Ingen tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,50–59 år
2011–2013,0,Ingen tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,60+ år
2011–2013,0,Ingen tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,20–24 år
2011–2013,0,Ingen tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,25–29 år
2011–2013,0,Ingen tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,30–34 år
2011–2013,0,Ingen tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,35–39 år
2011–2013,0,Ingen tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,40–49 år
2011–2013,0,Ingen tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,50–59 år
2011–2013,0,Ingen tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,60+ år
2011–2013,0,Ingen tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2011–2013,0,Ingen tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2011–2013,0,Ingen tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2011–2013,0,Ingen tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,35–39 år
2011–2013,0,Ingen tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,40–49 år
2011–2013,0,Ingen tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,50–59 år
2011–2013,0,Ingen tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,60+ år
2011–2013,0,Ingen tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Kvinder,20–24 år
2011–2013,0,Ingen tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Kvinder,25–29 år
2011–2013,0,Ingen tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Kvinder,30–34 år
2011–2013,0,Ingen tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Kvinder,35–39 år
2011–2013,0,Ingen tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Kvinder,40–49 år
2011–2013,0,Ingen tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Kvinder,50–59 år
2011–2013,0,Ingen tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Kvinder,60+ år
2011–2013,0,Ingen tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2011–2013,0,Ingen tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2011–2013,0,Ingen tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2011–2013,0,Ingen tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,35–39 år
2011–2013,0,Ingen tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,40–49 år
2011–2013,0,Ingen tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,50–59 år
2011–2013,0,Ingen tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,60+ år
2011–2013,0,Ingen tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,20–24 år
2011–2013,0,Ingen tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,25–29 år
2011–2013,0,Ingen tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,30–34 år
2011–2013,0,Ingen tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,35–39 år
2011–2013,0,Ingen tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,40–49 år
2011–2013,0,Ingen tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,50–59 år
2011–2013,0,Ingen tilbagefald,2 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,60+ år
2011–2013,0,Ingen tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2011–2013,0,Ingen tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2011–2013,0,Ingen tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2011–2013,0,Ingen tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,35–39 år
2011–2013,0,Ingen tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,40–49 år
2011–2013,0,Ingen tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,50–59 år
2011–2013,0,Ingen tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,60+ år
2011–2013,0,Ingen tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,20–24 år
2011–2013,0,Ingen tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,25–29 år
2011–2013,0,Ingen tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,30–34 år
2011–2013,0,Ingen tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,35–39 år
2011–2013,0,Ingen tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,40–49 år
2011–2013,0,Ingen tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,50–59 år
2011–2013,0,Ingen tilbagefald,3 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,60+ år
2011–2013,0,Ingen tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2011–2013,0,Ingen tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2011–2013,0,Ingen tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2011–2013,0,Ingen tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,35–39 år
2011–2013,0,Ingen tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,40–49 år
2011–2013,0,Ingen tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,50–59 år
2011–2013,0,Ingen tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,60+ år
2011–2013,0,Ingen tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,20–24 år
2011–2013,0,Ingen tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,25–29 år
2011–2013,0,Ingen tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,30–34 år
2011–2013,0,Ingen tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,35–39 år
2011–2013,0,Ingen tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,40–49 år
2011–2013,0,Ingen tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,50–59 år
2011–2013,0,Ingen tilbagefald,4 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,60+ år
2011–2013,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2011–2013,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2011–2013,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2011–2013,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,35–39 år
2011–2013,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,40–49 år
2011–2013,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,50–59 år
2011–2013,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Mænd,60+ år
2011–2013,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,20–24 år
2011–2013,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,25–29 år
2011–2013,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,30–34 år
2011–2013,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,35–39 år
2011–2013,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,40–49 år
2011–2013,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,50–59 år
2011–2013,0,Ingen tilbagefald,5-9 Tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,60+ år
2011–2013,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2011–2013,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2011–2013,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2011–2013,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Mænd,35–39 år
2011–2013,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Mænd,40–49 år
2011–2013,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Mænd,50–59 år
2011–2013,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Mænd,60+ år
2011–2013,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,20–24 år
2011–2013,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,25–29 år
2011–2013,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,30–34 år
2011–2013,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,35–39 år
2011–2013,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,40–49 år
2011–2013,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,50–59 år
2011–2013,0,Ingen tilbagefald,10 eller flere tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,60+ år
2011–2013,554,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2011–2013,282,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2011–2013,315,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2011–2013,375,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,35–39 år
2011–2013,775,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,40–49 år
2011–2013,485,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,50–59 år
2011–2013,265,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Mænd,60+ år
2011–2013,111,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,20–24 år
2011–2013,98,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,25–29 år
2011–2013,73,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,30–34 år
2011–2013,127,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,35–39 år
2011–2013,254,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,40–49 år
2011–2013,144,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,50–59 år
2011–2013,81,1 tilbagefald,Ingen tidligere domme,Efter 1 år og indenfor 2 år,Kvinder,60+ år
2011–2013,329,1 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,20–24 år
2011–2013,240,1 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,25–29 år
2011–2013,239,1 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,30–34 år
2011–2013,252,1 tilbagefald,1 Tidligere dom,Efter 1 år og indenfor 2 år,Mænd,35–39 år
