KØN,ALDER1,UDDANNELSE,VARTILBAGE,TID,INDHOLD
Mænd,30-34 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2015:2017,128
Mænd,30-34 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2016:2018,109
Mænd,30-34 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2017:2019,99
Mænd,30-34 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2018:2020,155
Mænd,30-34 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2019:2021,157
Mænd,30-34 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2020:2022,199
Mænd,35-39 år,Grundskole,Ingen tilbagefald,2008:2010,2185
Mænd,35-39 år,Grundskole,Ingen tilbagefald,2009:2011,2153
Mænd,35-39 år,Grundskole,Ingen tilbagefald,2010:2012,2082
Mænd,35-39 år,Grundskole,Ingen tilbagefald,2011:2013,2194
Mænd,35-39 år,Grundskole,Ingen tilbagefald,2012:2014,2038
Mænd,35-39 år,Grundskole,Ingen tilbagefald,2013:2015,1946
Mænd,35-39 år,Grundskole,Ingen tilbagefald,2014:2016,2024
Mænd,35-39 år,Grundskole,Ingen tilbagefald,2015:2017,1934
Mænd,35-39 år,Grundskole,Ingen tilbagefald,2016:2018,1756
Mænd,35-39 år,Grundskole,Ingen tilbagefald,2017:2019,1559
Mænd,35-39 år,Grundskole,Ingen tilbagefald,2018:2020,1623
Mænd,35-39 år,Grundskole,Ingen tilbagefald,2019:2021,1790
Mænd,35-39 år,Grundskole,Ingen tilbagefald,2020:2022,2008
Mænd,35-39 år,Grundskole,I løbet af 6 måneder,2008:2010,617
Mænd,35-39 år,Grundskole,I løbet af 6 måneder,2009:2011,652
Mænd,35-39 år,Grundskole,I løbet af 6 måneder,2010:2012,661
Mænd,35-39 år,Grundskole,I løbet af 6 måneder,2011:2013,846
Mænd,35-39 år,Grundskole,I løbet af 6 måneder,2012:2014,827
Mænd,35-39 år,Grundskole,I løbet af 6 måneder,2013:2015,793
Mænd,35-39 år,Grundskole,I løbet af 6 måneder,2014:2016,773
Mænd,35-39 år,Grundskole,I løbet af 6 måneder,2015:2017,747
Mænd,35-39 år,Grundskole,I løbet af 6 måneder,2016:2018,692
Mænd,35-39 år,Grundskole,I løbet af 6 måneder,2017:2019,719
Mænd,35-39 år,Grundskole,I løbet af 6 måneder,2018:2020,689
Mænd,35-39 år,Grundskole,I løbet af 6 måneder,2019:2021,743
Mænd,35-39 år,Grundskole,I løbet af 6 måneder,2020:2022,855
Mænd,35-39 år,Grundskole,Efter 6 måneder og indenfor 1 år,2008:2010,368
Mænd,35-39 år,Grundskole,Efter 6 måneder og indenfor 1 år,2009:2011,403
Mænd,35-39 år,Grundskole,Efter 6 måneder og indenfor 1 år,2010:2012,440
Mænd,35-39 år,Grundskole,Efter 6 måneder og indenfor 1 år,2011:2013,452
Mænd,35-39 år,Grundskole,Efter 6 måneder og indenfor 1 år,2012:2014,476
Mænd,35-39 år,Grundskole,Efter 6 måneder og indenfor 1 år,2013:2015,452
Mænd,35-39 år,Grundskole,Efter 6 måneder og indenfor 1 år,2014:2016,439
Mænd,35-39 år,Grundskole,Efter 6 måneder og indenfor 1 år,2015:2017,390
Mænd,35-39 år,Grundskole,Efter 6 måneder og indenfor 1 år,2016:2018,370
Mænd,35-39 år,Grundskole,Efter 6 måneder og indenfor 1 år,2017:2019,387
Mænd,35-39 år,Grundskole,Efter 6 måneder og indenfor 1 år,2018:2020,403
Mænd,35-39 år,Grundskole,Efter 6 måneder og indenfor 1 år,2019:2021,438
Mænd,35-39 år,Grundskole,Efter 6 måneder og indenfor 1 år,2020:2022,478
Mænd,35-39 år,Grundskole,Efter 1 år og indenfor 2 år,2008:2010,479
Mænd,35-39 år,Grundskole,Efter 1 år og indenfor 2 år,2009:2011,490
Mænd,35-39 år,Grundskole,Efter 1 år og indenfor 2 år,2010:2012,537
Mænd,35-39 år,Grundskole,Efter 1 år og indenfor 2 år,2011:2013,510
Mænd,35-39 år,Grundskole,Efter 1 år og indenfor 2 år,2012:2014,540
Mænd,35-39 år,Grundskole,Efter 1 år og indenfor 2 år,2013:2015,517
Mænd,35-39 år,Grundskole,Efter 1 år og indenfor 2 år,2014:2016,520
Mænd,35-39 år,Grundskole,Efter 1 år og indenfor 2 år,2015:2017,483
Mænd,35-39 år,Grundskole,Efter 1 år og indenfor 2 år,2016:2018,473
Mænd,35-39 år,Grundskole,Efter 1 år og indenfor 2 år,2017:2019,448
Mænd,35-39 år,Grundskole,Efter 1 år og indenfor 2 år,2018:2020,468
Mænd,35-39 år,Grundskole,Efter 1 år og indenfor 2 år,2019:2021,502
Mænd,35-39 år,Grundskole,Efter 1 år og indenfor 2 år,2020:2022,532
Mænd,35-39 år,Gymnasial uddannelse,Ingen tilbagefald,2008:2010,445
Mænd,35-39 år,Gymnasial uddannelse,Ingen tilbagefald,2009:2011,439
Mænd,35-39 år,Gymnasial uddannelse,Ingen tilbagefald,2010:2012,487
Mænd,35-39 år,Gymnasial uddannelse,Ingen tilbagefald,2011:2013,468
Mænd,35-39 år,Gymnasial uddannelse,Ingen tilbagefald,2012:2014,466
Mænd,35-39 år,Gymnasial uddannelse,Ingen tilbagefald,2013:2015,447
Mænd,35-39 år,Gymnasial uddannelse,Ingen tilbagefald,2014:2016,476
Mænd,35-39 år,Gymnasial uddannelse,Ingen tilbagefald,2015:2017,449
Mænd,35-39 år,Gymnasial uddannelse,Ingen tilbagefald,2016:2018,426
Mænd,35-39 år,Gymnasial uddannelse,Ingen tilbagefald,2017:2019,374
Mænd,35-39 år,Gymnasial uddannelse,Ingen tilbagefald,2018:2020,355
Mænd,35-39 år,Gymnasial uddannelse,Ingen tilbagefald,2019:2021,379
Mænd,35-39 år,Gymnasial uddannelse,Ingen tilbagefald,2020:2022,422
Mænd,35-39 år,Gymnasial uddannelse,I løbet af 6 måneder,2008:2010,70
Mænd,35-39 år,Gymnasial uddannelse,I løbet af 6 måneder,2009:2011,44
Mænd,35-39 år,Gymnasial uddannelse,I løbet af 6 måneder,2010:2012,53
Mænd,35-39 år,Gymnasial uddannelse,I løbet af 6 måneder,2011:2013,50
Mænd,35-39 år,Gymnasial uddannelse,I løbet af 6 måneder,2012:2014,61
Mænd,35-39 år,Gymnasial uddannelse,I løbet af 6 måneder,2013:2015,89
Mænd,35-39 år,Gymnasial uddannelse,I løbet af 6 måneder,2014:2016,72
Mænd,35-39 år,Gymnasial uddannelse,I løbet af 6 måneder,2015:2017,66
Mænd,35-39 år,Gymnasial uddannelse,I løbet af 6 måneder,2016:2018,51
Mænd,35-39 år,Gymnasial uddannelse,I løbet af 6 måneder,2017:2019,62
Mænd,35-39 år,Gymnasial uddannelse,I løbet af 6 måneder,2018:2020,50
Mænd,35-39 år,Gymnasial uddannelse,I løbet af 6 måneder,2019:2021,69
Mænd,35-39 år,Gymnasial uddannelse,I løbet af 6 måneder,2020:2022,88
Mænd,35-39 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2008:2010,54
Mænd,35-39 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2009:2011,45
Mænd,35-39 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2010:2012,43
Mænd,35-39 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2011:2013,67
Mænd,35-39 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2012:2014,59
Mænd,35-39 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2013:2015,65
Mænd,35-39 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2014:2016,55
Mænd,35-39 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2015:2017,40
Mænd,35-39 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2016:2018,46
Mænd,35-39 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2017:2019,34
Mænd,35-39 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2018:2020,35
Mænd,35-39 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2019:2021,40
Mænd,35-39 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2020:2022,70
Mænd,35-39 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2008:2010,70
Mænd,35-39 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2009:2011,85
Mænd,35-39 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2010:2012,89
Mænd,35-39 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2011:2013,74
Mænd,35-39 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2012:2014,69
Mænd,35-39 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2013:2015,71
Mænd,35-39 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2014:2016,80
Mænd,35-39 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2015:2017,62
Mænd,35-39 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2016:2018,59
Mænd,35-39 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2017:2019,60
Mænd,35-39 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2018:2020,75
Mænd,35-39 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2019:2021,70
Mænd,35-39 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2020:2022,72
Mænd,35-39 år,Erhvervsuddannelse,Ingen tilbagefald,2008:2010,3300
Mænd,35-39 år,Erhvervsuddannelse,Ingen tilbagefald,2009:2011,3389
Mænd,35-39 år,Erhvervsuddannelse,Ingen tilbagefald,2010:2012,3425
Mænd,35-39 år,Erhvervsuddannelse,Ingen tilbagefald,2011:2013,3571
Mænd,35-39 år,Erhvervsuddannelse,Ingen tilbagefald,2012:2014,3506
Mænd,35-39 år,Erhvervsuddannelse,Ingen tilbagefald,2013:2015,3251
Mænd,35-39 år,Erhvervsuddannelse,Ingen tilbagefald,2014:2016,3237
Mænd,35-39 år,Erhvervsuddannelse,Ingen tilbagefald,2015:2017,3113
Mænd,35-39 år,Erhvervsuddannelse,Ingen tilbagefald,2016:2018,2810
Mænd,35-39 år,Erhvervsuddannelse,Ingen tilbagefald,2017:2019,2532
Mænd,35-39 år,Erhvervsuddannelse,Ingen tilbagefald,2018:2020,2301
Mænd,35-39 år,Erhvervsuddannelse,Ingen tilbagefald,2019:2021,2446
Mænd,35-39 år,Erhvervsuddannelse,Ingen tilbagefald,2020:2022,2771
Mænd,35-39 år,Erhvervsuddannelse,I løbet af 6 måneder,2008:2010,431
Mænd,35-39 år,Erhvervsuddannelse,I løbet af 6 måneder,2009:2011,420
Mænd,35-39 år,Erhvervsuddannelse,I løbet af 6 måneder,2010:2012,511
Mænd,35-39 år,Erhvervsuddannelse,I løbet af 6 måneder,2011:2013,549
Mænd,35-39 år,Erhvervsuddannelse,I løbet af 6 måneder,2012:2014,505
Mænd,35-39 år,Erhvervsuddannelse,I løbet af 6 måneder,2013:2015,494
Mænd,35-39 år,Erhvervsuddannelse,I løbet af 6 måneder,2014:2016,506
Mænd,35-39 år,Erhvervsuddannelse,I løbet af 6 måneder,2015:2017,485
Mænd,35-39 år,Erhvervsuddannelse,I løbet af 6 måneder,2016:2018,433
Mænd,35-39 år,Erhvervsuddannelse,I løbet af 6 måneder,2017:2019,368
Mænd,35-39 år,Erhvervsuddannelse,I løbet af 6 måneder,2018:2020,361
Mænd,35-39 år,Erhvervsuddannelse,I løbet af 6 måneder,2019:2021,425
Mænd,35-39 år,Erhvervsuddannelse,I løbet af 6 måneder,2020:2022,489
Mænd,35-39 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2008:2010,311
Mænd,35-39 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2009:2011,330
Mænd,35-39 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2010:2012,378
Mænd,35-39 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2011:2013,419
Mænd,35-39 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2012:2014,377
Mænd,35-39 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2013:2015,354
Mænd,35-39 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2014:2016,366
Mænd,35-39 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2015:2017,333
Mænd,35-39 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2016:2018,313
Mænd,35-39 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2017:2019,304
Mænd,35-39 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2018:2020,288
Mænd,35-39 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2019:2021,306
Mænd,35-39 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2020:2022,377
Mænd,35-39 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2008:2010,457
Mænd,35-39 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2009:2011,494
Mænd,35-39 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2010:2012,538
Mænd,35-39 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2011:2013,477
Mænd,35-39 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2012:2014,538
Mænd,35-39 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2013:2015,465
Mænd,35-39 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2014:2016,515
Mænd,35-39 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2015:2017,483
Mænd,35-39 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2016:2018,430
Mænd,35-39 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2017:2019,391
Mænd,35-39 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2018:2020,391
Mænd,35-39 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2019:2021,424
Mænd,35-39 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2020:2022,481
Mænd,35-39 år,Videregående uddannelse,Ingen tilbagefald,2008:2010,1809
Mænd,35-39 år,Videregående uddannelse,Ingen tilbagefald,2009:2011,1838
Mænd,35-39 år,Videregående uddannelse,Ingen tilbagefald,2010:2012,1938
Mænd,35-39 år,Videregående uddannelse,Ingen tilbagefald,2011:2013,1943
Mænd,35-39 år,Videregående uddannelse,Ingen tilbagefald,2012:2014,1906
Mænd,35-39 år,Videregående uddannelse,Ingen tilbagefald,2013:2015,1953
Mænd,35-39 år,Videregående uddannelse,Ingen tilbagefald,2014:2016,1904
Mænd,35-39 år,Videregående uddannelse,Ingen tilbagefald,2015:2017,1966
Mænd,35-39 år,Videregående uddannelse,Ingen tilbagefald,2016:2018,1758
Mænd,35-39 år,Videregående uddannelse,Ingen tilbagefald,2017:2019,1625
Mænd,35-39 år,Videregående uddannelse,Ingen tilbagefald,2018:2020,1336
Mænd,35-39 år,Videregående uddannelse,Ingen tilbagefald,2019:2021,1546
Mænd,35-39 år,Videregående uddannelse,Ingen tilbagefald,2020:2022,1713
Mænd,35-39 år,Videregående uddannelse,I løbet af 6 måneder,2008:2010,120
Mænd,35-39 år,Videregående uddannelse,I løbet af 6 måneder,2009:2011,113
Mænd,35-39 år,Videregående uddannelse,I løbet af 6 måneder,2010:2012,116
Mænd,35-39 år,Videregående uddannelse,I løbet af 6 måneder,2011:2013,112
Mænd,35-39 år,Videregående uddannelse,I løbet af 6 måneder,2012:2014,117
Mænd,35-39 år,Videregående uddannelse,I løbet af 6 måneder,2013:2015,144
Mænd,35-39 år,Videregående uddannelse,I løbet af 6 måneder,2014:2016,129
Mænd,35-39 år,Videregående uddannelse,I løbet af 6 måneder,2015:2017,135
Mænd,35-39 år,Videregående uddannelse,I løbet af 6 måneder,2016:2018,112
Mænd,35-39 år,Videregående uddannelse,I løbet af 6 måneder,2017:2019,106
Mænd,35-39 år,Videregående uddannelse,I løbet af 6 måneder,2018:2020,103
Mænd,35-39 år,Videregående uddannelse,I løbet af 6 måneder,2019:2021,128
Mænd,35-39 år,Videregående uddannelse,I løbet af 6 måneder,2020:2022,167
Mænd,35-39 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2008:2010,97
Mænd,35-39 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2009:2011,92
Mænd,35-39 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2010:2012,108
Mænd,35-39 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2011:2013,135
Mænd,35-39 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2012:2014,114
Mænd,35-39 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2013:2015,126
Mænd,35-39 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2014:2016,116
Mænd,35-39 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2015:2017,100
Mænd,35-39 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2016:2018,101
Mænd,35-39 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2017:2019,81
Mænd,35-39 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2018:2020,93
Mænd,35-39 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2019:2021,117
Mænd,35-39 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2020:2022,128
Mænd,35-39 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2008:2010,169
Mænd,35-39 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2009:2011,163
Mænd,35-39 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2010:2012,177
Mænd,35-39 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2011:2013,176
Mænd,35-39 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2012:2014,204
Mænd,35-39 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2013:2015,164
Mænd,35-39 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2014:2016,199
Mænd,35-39 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2015:2017,171
Mænd,35-39 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2016:2018,164
Mænd,35-39 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2017:2019,147
Mænd,35-39 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2018:2020,171
Mænd,35-39 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2019:2021,164
Mænd,35-39 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2020:2022,191
Mænd,35-39 år,Uoplyst uddannelse,Ingen tilbagefald,2008:2010,365
Mænd,35-39 år,Uoplyst uddannelse,Ingen tilbagefald,2009:2011,393
Mænd,35-39 år,Uoplyst uddannelse,Ingen tilbagefald,2010:2012,443
Mænd,35-39 år,Uoplyst uddannelse,Ingen tilbagefald,2011:2013,456
Mænd,35-39 år,Uoplyst uddannelse,Ingen tilbagefald,2012:2014,521
Mænd,35-39 år,Uoplyst uddannelse,Ingen tilbagefald,2013:2015,458
Mænd,35-39 år,Uoplyst uddannelse,Ingen tilbagefald,2014:2016,524
Mænd,35-39 år,Uoplyst uddannelse,Ingen tilbagefald,2015:2017,550
Mænd,35-39 år,Uoplyst uddannelse,Ingen tilbagefald,2016:2018,554
Mænd,35-39 år,Uoplyst uddannelse,Ingen tilbagefald,2017:2019,548
Mænd,35-39 år,Uoplyst uddannelse,Ingen tilbagefald,2018:2020,624
Mænd,35-39 år,Uoplyst uddannelse,Ingen tilbagefald,2019:2021,802
Mænd,35-39 år,Uoplyst uddannelse,Ingen tilbagefald,2020:2022,911
Mænd,35-39 år,Uoplyst uddannelse,I løbet af 6 måneder,2008:2010,111
Mænd,35-39 år,Uoplyst uddannelse,I løbet af 6 måneder,2009:2011,140
Mænd,35-39 år,Uoplyst uddannelse,I løbet af 6 måneder,2010:2012,147
Mænd,35-39 år,Uoplyst uddannelse,I løbet af 6 måneder,2011:2013,139
Mænd,35-39 år,Uoplyst uddannelse,I løbet af 6 måneder,2012:2014,148
Mænd,35-39 år,Uoplyst uddannelse,I løbet af 6 måneder,2013:2015,132
Mænd,35-39 år,Uoplyst uddannelse,I løbet af 6 måneder,2014:2016,104
Mænd,35-39 år,Uoplyst uddannelse,I løbet af 6 måneder,2015:2017,104
Mænd,35-39 år,Uoplyst uddannelse,I løbet af 6 måneder,2016:2018,101
Mænd,35-39 år,Uoplyst uddannelse,I løbet af 6 måneder,2017:2019,103
Mænd,35-39 år,Uoplyst uddannelse,I løbet af 6 måneder,2018:2020,134
Mænd,35-39 år,Uoplyst uddannelse,I løbet af 6 måneder,2019:2021,183
Mænd,35-39 år,Uoplyst uddannelse,I løbet af 6 måneder,2020:2022,176
Mænd,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2008:2010,51
Mænd,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2009:2011,49
Mænd,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2010:2012,81
Mænd,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2011:2013,97
Mænd,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2012:2014,77
Mænd,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2013:2015,87
Mænd,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2014:2016,61
Mænd,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2015:2017,55
Mænd,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2016:2018,51
Mænd,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2017:2019,55
Mænd,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2018:2020,99
Mænd,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2019:2021,91
Mænd,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2020:2022,109
Mænd,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2008:2010,76
Mænd,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2009:2011,90
Mænd,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2010:2012,88
Mænd,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2011:2013,83
Mænd,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2012:2014,86
Mænd,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2013:2015,63
Mænd,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2014:2016,71
Mænd,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2015:2017,66
Mænd,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2016:2018,81
Mænd,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2017:2019,82
Mænd,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2018:2020,93
Mænd,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2019:2021,114
Mænd,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2020:2022,139
Mænd,40-49 år,Grundskole,Ingen tilbagefald,2008:2010,4224
Mænd,40-49 år,Grundskole,Ingen tilbagefald,2009:2011,4281
Mænd,40-49 år,Grundskole,Ingen tilbagefald,2010:2012,4396
Mænd,40-49 år,Grundskole,Ingen tilbagefald,2011:2013,4619
Mænd,40-49 år,Grundskole,Ingen tilbagefald,2012:2014,4614
Mænd,40-49 år,Grundskole,Ingen tilbagefald,2013:2015,4208
Mænd,40-49 år,Grundskole,Ingen tilbagefald,2014:2016,4490
Mænd,40-49 år,Grundskole,Ingen tilbagefald,2015:2017,4318
Mænd,40-49 år,Grundskole,Ingen tilbagefald,2016:2018,4020
Mænd,40-49 år,Grundskole,Ingen tilbagefald,2017:2019,3481
Mænd,40-49 år,Grundskole,Ingen tilbagefald,2018:2020,3396
Mænd,40-49 år,Grundskole,Ingen tilbagefald,2019:2021,3552
Mænd,40-49 år,Grundskole,Ingen tilbagefald,2020:2022,4024
Mænd,40-49 år,Grundskole,I løbet af 6 måneder,2008:2010,876
Mænd,40-49 år,Grundskole,I løbet af 6 måneder,2009:2011,857
Mænd,40-49 år,Grundskole,I løbet af 6 måneder,2010:2012,1034
Mænd,40-49 år,Grundskole,I løbet af 6 måneder,2011:2013,1163
Mænd,40-49 år,Grundskole,I løbet af 6 måneder,2012:2014,1201
Mænd,40-49 år,Grundskole,I løbet af 6 måneder,2013:2015,1110
Mænd,40-49 år,Grundskole,I løbet af 6 måneder,2014:2016,1073
Mænd,40-49 år,Grundskole,I løbet af 6 måneder,2015:2017,1047
