OMRÅDE,KØN,ALDER,HERKOMST1,TID,INDHOLD
Allerød,Kvinder,50-79 år,Personer med dansk oprindelse,2023,32
Allerød,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2005,1
Allerød,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2006,2
Allerød,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2007,2
Allerød,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2008,0
Allerød,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2009,2
Allerød,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2010,3
Allerød,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2011,2
Allerød,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2012,1
Allerød,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2013,4
Allerød,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2014,4
Allerød,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2015,4
Allerød,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2016,4
Allerød,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2017,8
Allerød,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2018,7
Allerød,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2019,5
Allerød,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2020,4
Allerød,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2021,5
Allerød,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2022,3
Allerød,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2023,6
Egedal,Mænd,15-29 år,Personer med dansk oprindelse,2005,238
Egedal,Mænd,15-29 år,Personer med dansk oprindelse,2006,203
Egedal,Mænd,15-29 år,Personer med dansk oprindelse,2007,175
Egedal,Mænd,15-29 år,Personer med dansk oprindelse,2008,187
Egedal,Mænd,15-29 år,Personer med dansk oprindelse,2009,180
Egedal,Mænd,15-29 år,Personer med dansk oprindelse,2010,192
Egedal,Mænd,15-29 år,Personer med dansk oprindelse,2011,170
Egedal,Mænd,15-29 år,Personer med dansk oprindelse,2012,206
Egedal,Mænd,15-29 år,Personer med dansk oprindelse,2013,207
Egedal,Mænd,15-29 år,Personer med dansk oprindelse,2014,195
Egedal,Mænd,15-29 år,Personer med dansk oprindelse,2015,174
Egedal,Mænd,15-29 år,Personer med dansk oprindelse,2016,176
Egedal,Mænd,15-29 år,Personer med dansk oprindelse,2017,147
Egedal,Mænd,15-29 år,Personer med dansk oprindelse,2018,169
Egedal,Mænd,15-29 år,Personer med dansk oprindelse,2019,208
Egedal,Mænd,15-29 år,Personer med dansk oprindelse,2020,198
Egedal,Mænd,15-29 år,Personer med dansk oprindelse,2021,167
Egedal,Mænd,15-29 år,Personer med dansk oprindelse,2022,167
Egedal,Mænd,15-29 år,Personer med dansk oprindelse,2023,181
Egedal,Mænd,15-29 år,Personer med udenlandsk oprindelse,2005,35
Egedal,Mænd,15-29 år,Personer med udenlandsk oprindelse,2006,30
Egedal,Mænd,15-29 år,Personer med udenlandsk oprindelse,2007,32
Egedal,Mænd,15-29 år,Personer med udenlandsk oprindelse,2008,26
Egedal,Mænd,15-29 år,Personer med udenlandsk oprindelse,2009,27
Egedal,Mænd,15-29 år,Personer med udenlandsk oprindelse,2010,31
Egedal,Mænd,15-29 år,Personer med udenlandsk oprindelse,2011,30
Egedal,Mænd,15-29 år,Personer med udenlandsk oprindelse,2012,34
Egedal,Mænd,15-29 år,Personer med udenlandsk oprindelse,2013,37
Egedal,Mænd,15-29 år,Personer med udenlandsk oprindelse,2014,26
Egedal,Mænd,15-29 år,Personer med udenlandsk oprindelse,2015,25
Egedal,Mænd,15-29 år,Personer med udenlandsk oprindelse,2016,33
Egedal,Mænd,15-29 år,Personer med udenlandsk oprindelse,2017,36
Egedal,Mænd,15-29 år,Personer med udenlandsk oprindelse,2018,33
Egedal,Mænd,15-29 år,Personer med udenlandsk oprindelse,2019,41
Egedal,Mænd,15-29 år,Personer med udenlandsk oprindelse,2020,46
Egedal,Mænd,15-29 år,Personer med udenlandsk oprindelse,2021,48
Egedal,Mænd,15-29 år,Personer med udenlandsk oprindelse,2022,59
Egedal,Mænd,15-29 år,Personer med udenlandsk oprindelse,2023,56
Egedal,Mænd,30-49 år,Personer med dansk oprindelse,2005,529
Egedal,Mænd,30-49 år,Personer med dansk oprindelse,2006,376
Egedal,Mænd,30-49 år,Personer med dansk oprindelse,2007,326
Egedal,Mænd,30-49 år,Personer med dansk oprindelse,2008,327
Egedal,Mænd,30-49 år,Personer med dansk oprindelse,2009,350
Egedal,Mænd,30-49 år,Personer med dansk oprindelse,2010,331
Egedal,Mænd,30-49 år,Personer med dansk oprindelse,2011,341
Egedal,Mænd,30-49 år,Personer med dansk oprindelse,2012,353
Egedal,Mænd,30-49 år,Personer med dansk oprindelse,2013,323
Egedal,Mænd,30-49 år,Personer med dansk oprindelse,2014,352
Egedal,Mænd,30-49 år,Personer med dansk oprindelse,2015,293
Egedal,Mænd,30-49 år,Personer med dansk oprindelse,2016,263
Egedal,Mænd,30-49 år,Personer med dansk oprindelse,2017,204
Egedal,Mænd,30-49 år,Personer med dansk oprindelse,2018,196
Egedal,Mænd,30-49 år,Personer med dansk oprindelse,2019,257
Egedal,Mænd,30-49 år,Personer med dansk oprindelse,2020,267
Egedal,Mænd,30-49 år,Personer med dansk oprindelse,2021,224
Egedal,Mænd,30-49 år,Personer med dansk oprindelse,2022,216
Egedal,Mænd,30-49 år,Personer med dansk oprindelse,2023,187
Egedal,Mænd,30-49 år,Personer med udenlandsk oprindelse,2005,36
Egedal,Mænd,30-49 år,Personer med udenlandsk oprindelse,2006,36
Egedal,Mænd,30-49 år,Personer med udenlandsk oprindelse,2007,29
Egedal,Mænd,30-49 år,Personer med udenlandsk oprindelse,2008,32
Egedal,Mænd,30-49 år,Personer med udenlandsk oprindelse,2009,42
Egedal,Mænd,30-49 år,Personer med udenlandsk oprindelse,2010,40
Egedal,Mænd,30-49 år,Personer med udenlandsk oprindelse,2011,37
Egedal,Mænd,30-49 år,Personer med udenlandsk oprindelse,2012,43
Egedal,Mænd,30-49 år,Personer med udenlandsk oprindelse,2013,43
Egedal,Mænd,30-49 år,Personer med udenlandsk oprindelse,2014,45
Egedal,Mænd,30-49 år,Personer med udenlandsk oprindelse,2015,38
Egedal,Mænd,30-49 år,Personer med udenlandsk oprindelse,2016,31
Egedal,Mænd,30-49 år,Personer med udenlandsk oprindelse,2017,46
Egedal,Mænd,30-49 år,Personer med udenlandsk oprindelse,2018,46
Egedal,Mænd,30-49 år,Personer med udenlandsk oprindelse,2019,80
Egedal,Mænd,30-49 år,Personer med udenlandsk oprindelse,2020,79
Egedal,Mænd,30-49 år,Personer med udenlandsk oprindelse,2021,109
Egedal,Mænd,30-49 år,Personer med udenlandsk oprindelse,2022,82
Egedal,Mænd,30-49 år,Personer med udenlandsk oprindelse,2023,80
Egedal,Mænd,50-79 år,Personer med dansk oprindelse,2005,249
Egedal,Mænd,50-79 år,Personer med dansk oprindelse,2006,155
Egedal,Mænd,50-79 år,Personer med dansk oprindelse,2007,133
Egedal,Mænd,50-79 år,Personer med dansk oprindelse,2008,141
Egedal,Mænd,50-79 år,Personer med dansk oprindelse,2009,135
Egedal,Mænd,50-79 år,Personer med dansk oprindelse,2010,162
Egedal,Mænd,50-79 år,Personer med dansk oprindelse,2011,175
Egedal,Mænd,50-79 år,Personer med dansk oprindelse,2012,191
Egedal,Mænd,50-79 år,Personer med dansk oprindelse,2013,184
Egedal,Mænd,50-79 år,Personer med dansk oprindelse,2014,230
Egedal,Mænd,50-79 år,Personer med dansk oprindelse,2015,205
Egedal,Mænd,50-79 år,Personer med dansk oprindelse,2016,237
Egedal,Mænd,50-79 år,Personer med dansk oprindelse,2017,167
Egedal,Mænd,50-79 år,Personer med dansk oprindelse,2018,192
Egedal,Mænd,50-79 år,Personer med dansk oprindelse,2019,234
Egedal,Mænd,50-79 år,Personer med dansk oprindelse,2020,217
Egedal,Mænd,50-79 år,Personer med dansk oprindelse,2021,196
Egedal,Mænd,50-79 år,Personer med dansk oprindelse,2022,215
Egedal,Mænd,50-79 år,Personer med dansk oprindelse,2023,206
Egedal,Mænd,50-79 år,Personer med udenlandsk oprindelse,2005,15
Egedal,Mænd,50-79 år,Personer med udenlandsk oprindelse,2006,11
Egedal,Mænd,50-79 år,Personer med udenlandsk oprindelse,2007,14
Egedal,Mænd,50-79 år,Personer med udenlandsk oprindelse,2008,11
Egedal,Mænd,50-79 år,Personer med udenlandsk oprindelse,2009,9
Egedal,Mænd,50-79 år,Personer med udenlandsk oprindelse,2010,8
Egedal,Mænd,50-79 år,Personer med udenlandsk oprindelse,2011,18
Egedal,Mænd,50-79 år,Personer med udenlandsk oprindelse,2012,16
Egedal,Mænd,50-79 år,Personer med udenlandsk oprindelse,2013,14
Egedal,Mænd,50-79 år,Personer med udenlandsk oprindelse,2014,16
Egedal,Mænd,50-79 år,Personer med udenlandsk oprindelse,2015,13
Egedal,Mænd,50-79 år,Personer med udenlandsk oprindelse,2016,19
Egedal,Mænd,50-79 år,Personer med udenlandsk oprindelse,2017,10
Egedal,Mænd,50-79 år,Personer med udenlandsk oprindelse,2018,17
Egedal,Mænd,50-79 år,Personer med udenlandsk oprindelse,2019,21
Egedal,Mænd,50-79 år,Personer med udenlandsk oprindelse,2020,23
Egedal,Mænd,50-79 år,Personer med udenlandsk oprindelse,2021,22
Egedal,Mænd,50-79 år,Personer med udenlandsk oprindelse,2022,17
Egedal,Mænd,50-79 år,Personer med udenlandsk oprindelse,2023,22
Egedal,Kvinder,15-29 år,Personer med dansk oprindelse,2005,55
Egedal,Kvinder,15-29 år,Personer med dansk oprindelse,2006,40
Egedal,Kvinder,15-29 år,Personer med dansk oprindelse,2007,35
Egedal,Kvinder,15-29 år,Personer med dansk oprindelse,2008,24
Egedal,Kvinder,15-29 år,Personer med dansk oprindelse,2009,37
Egedal,Kvinder,15-29 år,Personer med dansk oprindelse,2010,38
Egedal,Kvinder,15-29 år,Personer med dansk oprindelse,2011,43
Egedal,Kvinder,15-29 år,Personer med dansk oprindelse,2012,44
Egedal,Kvinder,15-29 år,Personer med dansk oprindelse,2013,43
Egedal,Kvinder,15-29 år,Personer med dansk oprindelse,2014,39
Egedal,Kvinder,15-29 år,Personer med dansk oprindelse,2015,43
Egedal,Kvinder,15-29 år,Personer med dansk oprindelse,2016,30
Egedal,Kvinder,15-29 år,Personer med dansk oprindelse,2017,27
Egedal,Kvinder,15-29 år,Personer med dansk oprindelse,2018,33
Egedal,Kvinder,15-29 år,Personer med dansk oprindelse,2019,50
Egedal,Kvinder,15-29 år,Personer med dansk oprindelse,2020,44
Egedal,Kvinder,15-29 år,Personer med dansk oprindelse,2021,41
Egedal,Kvinder,15-29 år,Personer med dansk oprindelse,2022,35
Egedal,Kvinder,15-29 år,Personer med dansk oprindelse,2023,36
Egedal,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2005,6
Egedal,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2006,4
Egedal,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2007,4
Egedal,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2008,4
Egedal,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2009,8
Egedal,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2010,6
Egedal,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2011,8
Egedal,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2012,8
Egedal,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2013,7
Egedal,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2014,2
Egedal,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2015,4
Egedal,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2016,9
Egedal,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2017,9
Egedal,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2018,13
Egedal,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2019,9
Egedal,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2020,11
Egedal,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2021,11
Egedal,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2022,11
Egedal,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2023,11
Egedal,Kvinder,30-49 år,Personer med dansk oprindelse,2005,224
Egedal,Kvinder,30-49 år,Personer med dansk oprindelse,2006,93
Egedal,Kvinder,30-49 år,Personer med dansk oprindelse,2007,98
Egedal,Kvinder,30-49 år,Personer med dansk oprindelse,2008,146
Egedal,Kvinder,30-49 år,Personer med dansk oprindelse,2009,130
Egedal,Kvinder,30-49 år,Personer med dansk oprindelse,2010,148
Egedal,Kvinder,30-49 år,Personer med dansk oprindelse,2011,151
Egedal,Kvinder,30-49 år,Personer med dansk oprindelse,2012,132
Egedal,Kvinder,30-49 år,Personer med dansk oprindelse,2013,151
Egedal,Kvinder,30-49 år,Personer med dansk oprindelse,2014,141
Egedal,Kvinder,30-49 år,Personer med dansk oprindelse,2015,147
Egedal,Kvinder,30-49 år,Personer med dansk oprindelse,2016,101
Egedal,Kvinder,30-49 år,Personer med dansk oprindelse,2017,80
Egedal,Kvinder,30-49 år,Personer med dansk oprindelse,2018,72
Egedal,Kvinder,30-49 år,Personer med dansk oprindelse,2019,101
Egedal,Kvinder,30-49 år,Personer med dansk oprindelse,2020,88
Egedal,Kvinder,30-49 år,Personer med dansk oprindelse,2021,61
Egedal,Kvinder,30-49 år,Personer med dansk oprindelse,2022,92
Egedal,Kvinder,30-49 år,Personer med dansk oprindelse,2023,74
Egedal,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2005,16
Egedal,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2006,6
Egedal,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2007,5
Egedal,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2008,10
Egedal,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2009,17
Egedal,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2010,13
Egedal,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2011,10
Egedal,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2012,15
Egedal,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2013,17
Egedal,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2014,19
Egedal,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2015,16
Egedal,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2016,15
Egedal,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2017,19
Egedal,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2018,17
Egedal,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2019,28
Egedal,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2020,25
Egedal,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2021,20
Egedal,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2022,27
Egedal,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2023,22
Egedal,Kvinder,50-79 år,Personer med dansk oprindelse,2005,72
Egedal,Kvinder,50-79 år,Personer med dansk oprindelse,2006,35
Egedal,Kvinder,50-79 år,Personer med dansk oprindelse,2007,32
Egedal,Kvinder,50-79 år,Personer med dansk oprindelse,2008,46
Egedal,Kvinder,50-79 år,Personer med dansk oprindelse,2009,40
Egedal,Kvinder,50-79 år,Personer med dansk oprindelse,2010,68
Egedal,Kvinder,50-79 år,Personer med dansk oprindelse,2011,59
Egedal,Kvinder,50-79 år,Personer med dansk oprindelse,2012,60
Egedal,Kvinder,50-79 år,Personer med dansk oprindelse,2013,69
Egedal,Kvinder,50-79 år,Personer med dansk oprindelse,2014,67
Egedal,Kvinder,50-79 år,Personer med dansk oprindelse,2015,85
Egedal,Kvinder,50-79 år,Personer med dansk oprindelse,2016,79
Egedal,Kvinder,50-79 år,Personer med dansk oprindelse,2017,70
Egedal,Kvinder,50-79 år,Personer med dansk oprindelse,2018,91
Egedal,Kvinder,50-79 år,Personer med dansk oprindelse,2019,97
Egedal,Kvinder,50-79 år,Personer med dansk oprindelse,2020,74
Egedal,Kvinder,50-79 år,Personer med dansk oprindelse,2021,90
Egedal,Kvinder,50-79 år,Personer med dansk oprindelse,2022,76
Egedal,Kvinder,50-79 år,Personer med dansk oprindelse,2023,69
Egedal,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2005,6
Egedal,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2006,1
Egedal,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2007,1
Egedal,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2008,3
Egedal,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2009,3
Egedal,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2010,2
Egedal,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2011,1
Egedal,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2012,6
Egedal,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2013,4
Egedal,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2014,4
Egedal,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2015,2
Egedal,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2016,4
Egedal,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2017,2
Egedal,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2018,1
Egedal,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2019,11
Egedal,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2020,6
Egedal,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2021,7
Egedal,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2022,11
Egedal,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2023,9
Fredensborg,Mænd,15-29 år,Personer med dansk oprindelse,2005,200
Fredensborg,Mænd,15-29 år,Personer med dansk oprindelse,2006,184
Fredensborg,Mænd,15-29 år,Personer med dansk oprindelse,2007,149
Fredensborg,Mænd,15-29 år,Personer med dansk oprindelse,2008,147
Fredensborg,Mænd,15-29 år,Personer med dansk oprindelse,2009,176
Fredensborg,Mænd,15-29 år,Personer med dansk oprindelse,2010,158
Fredensborg,Mænd,15-29 år,Personer med dansk oprindelse,2011,160
Fredensborg,Mænd,15-29 år,Personer med dansk oprindelse,2012,167
Fredensborg,Mænd,15-29 år,Personer med dansk oprindelse,2013,136
Fredensborg,Mænd,15-29 år,Personer med dansk oprindelse,2014,161
Fredensborg,Mænd,15-29 år,Personer med dansk oprindelse,2015,122
Fredensborg,Mænd,15-29 år,Personer med dansk oprindelse,2016,133
Fredensborg,Mænd,15-29 år,Personer med dansk oprindelse,2017,110
Fredensborg,Mænd,15-29 år,Personer med dansk oprindelse,2018,140
Fredensborg,Mænd,15-29 år,Personer med dansk oprindelse,2019,146
Fredensborg,Mænd,15-29 år,Personer med dansk oprindelse,2020,151
Fredensborg,Mænd,15-29 år,Personer med dansk oprindelse,2021,129
Fredensborg,Mænd,15-29 år,Personer med dansk oprindelse,2022,134
Fredensborg,Mænd,15-29 år,Personer med dansk oprindelse,2023,132
Fredensborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2005,92
Fredensborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2006,94
Fredensborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2007,80
Fredensborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2008,102
Fredensborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2009,99
Fredensborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2010,113
Fredensborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2011,127
Fredensborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2012,119
Fredensborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2013,124
Fredensborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2014,128
Fredensborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2015,102
Fredensborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2016,101
Fredensborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2017,103
Fredensborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2018,111
Fredensborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2019,132
Fredensborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2020,115
Fredensborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2021,112
Fredensborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2022,107
Fredensborg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2023,102
Fredensborg,Mænd,30-49 år,Personer med dansk oprindelse,2005,389
Fredensborg,Mænd,30-49 år,Personer med dansk oprindelse,2006,301
Fredensborg,Mænd,30-49 år,Personer med dansk oprindelse,2007,291
Fredensborg,Mænd,30-49 år,Personer med dansk oprindelse,2008,248
Fredensborg,Mænd,30-49 år,Personer med dansk oprindelse,2009,273
Fredensborg,Mænd,30-49 år,Personer med dansk oprindelse,2010,288
Fredensborg,Mænd,30-49 år,Personer med dansk oprindelse,2011,338
Fredensborg,Mænd,30-49 år,Personer med dansk oprindelse,2012,282
Fredensborg,Mænd,30-49 år,Personer med dansk oprindelse,2013,235
Fredensborg,Mænd,30-49 år,Personer med dansk oprindelse,2014,279
Fredensborg,Mænd,30-49 år,Personer med dansk oprindelse,2015,228
Fredensborg,Mænd,30-49 år,Personer med dansk oprindelse,2016,211
Fredensborg,Mænd,30-49 år,Personer med dansk oprindelse,2017,165
Fredensborg,Mænd,30-49 år,Personer med dansk oprindelse,2018,156
Fredensborg,Mænd,30-49 år,Personer med dansk oprindelse,2019,183
